"Código","Nome Município","Hepatite A 1999-2007","Hepatite A 2008","Hepatite A 2009","Hepatite A 2010","Hepatite A 2011","Hepatite A 2012","Hepatite A 2013","Hepatite A 2014","Hepatite A 2015","Hepatite A 2016","Hepatite A 2017","Hepatite A 2018","Hepatite A 2019","Hepatite A 2020","Tx Det Hep A 2008","Tx Det Hep A 2009","Tx Det Hep A 2010","Tx Det Hep A 2011","Tx Det Hep A 2012","Tx Det Hep A 2013","Tx Det Hep A 2014","Tx Det Hep A 2015","Tx Det Hep A 2016","Tx Det Hep A 2017","Tx Det Hep A 2018","Tx Det Hep A 2019","Tx Det Hep A 2020","Hep A M Total","Hep A M 1999-2007","Hep A M 2008","Hep A M 2009","Hep A M 2010","Hep A M 2011","Hep A M 2012","Hep A M 2013","Hep A M 2014","Hep A M 2015","Hep A M 2016","Hep A M 2017","Hep A M 2018","Hep A M 2019","Hep A M 2020","Tx Det M Hep A M 2008","Tx Det M Hep A M 2009","Tx Det M Hep A M 2010","Tx Det M Hep A M 2011","Tx Det M Hep A M 2012","Tx Det M Hep A M 2013","Tx Det M Hep A M 2014","Tx Det M Hep A M 2015","Tx Det M Hep A M 2016","Tx Det M Hep A M 2017","Tx Det M Hep A M 2018","Tx Det M Hep A M 2019","Tx Det M Hep A M 2020","Hep A F Total","Hep A F 1999-2007","Hep A F 2008","Hep A F 2009","Hep A F 2010","Hep A F 2011","Hep A F 2012","Hep A F 2013","Hep A F 2014","Hep A F 2015","Hep A F 2016","Hep A F 2017","Hep A F 2018","Hep A F 2019","Hep A F 2020","Tx Det F Hep A F 2008","Tx Det F Hep A F 2009","Tx Det F Hep A F 2010","Tx Det F Hep A F 2011","Tx Det F Hep A F 2012","Tx Det F Hep A F 2013","Tx Det F Hep A F 2014","Tx Det F Hep A F 2015","Tx Det F Hep A F 2016","Tx Det F Hep A F 2017","Tx Det F Hep A F 2018","Tx Det F Hep A F 2019","Tx Det F Hep A F 2020","Óbitos A Total","Óbitos A 2000-2007","Óbitos A 2008","Óbitos A 2009","Óbitos A 2010","Óbitos A 2011","Óbitos A 2012","Óbitos A 2013","Óbitos A 2014","Óbitos A 2015","Óbitos A 2016","Óbitos A 2017","Óbitos A 2018","Óbitos A 2019"
260330,"Calçado",6,0,1,8,0,0,0,0,0,0,1,2,0,0,0,8.60659264996988,71.9101123595506,0,0,0,0,0,0,8.98795613877404,18.0358914239336,0,0,9,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,89.8311174991017,0,0,0,0,0,0,0,17.9147259046937,0,0,9,3,0,1,3,0,0,0,0,0,0,1,1,0,0,0,17.3882802990784,53.9665407447383,0,0,0,0,0,0,18.0897250361794,18.1587071000545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260340,"Calumbi",2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,12.531328320802,0,17.7116542685087,35.4421407052986,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.7376928728876,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,24.6062992125984,0,34.1997264021888,34.2348510783978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260345,"Camaragibe",55,17,13,5,1,2,5,4,0,1,0,1,1,1,11.9741077528826,9.07757838139795,3.46102197056747,0.686454872456685,1.36196176973312,3.30659400977429,2.62561948209656,0,0.646872372080988,0,0.638015516537362,0.633601135413235,0.629330581060925,54,21,8,9,4,1,2,4,1,0,1,0,1,1,1,11.6235143695696,12.970168612192,5.77934462231983,1.43291110219522,2.84296862784119,5.54500464394139,1.3782077786047,0,1.36232357909651,0,1.34749097181049,1.33976420150054,1.33244503664224,52,34,9,4,1,0,0,1,3,0,0,0,0,0,0,12.3039905942827,5.41858574911948,1.32883301884285,0,0,1.26460620162881,3.76001102936569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260350,"Camocim de São Félix",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260360,"Camutanga",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260370,"Canhotinho",10,0,1,0,0,0,0,0,6,0,0,0,0,0,0,4.02333534500101,0,0,0,0,0,24.07028523288,0,0,0,0,0,10,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7.82227784730914,0,0,0,0,0,15.8566558312852,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32.4833522819555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260380,"Capoeiras",0,0,6,0,1,0,7,1,0,0,0,0,0,0,0,30.0917799287828,0,5.10308226168606,0,34.9162011173184,4.98802873104549,0,0,0,0,0,0,11,0,0,5,0,0,0,5,1,0,0,0,0,0,0,0,48.8949735967143,0,0,0,49.9750124937531,9.99900009999,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,10.2954802841553,0,10.1791530944625,0,19.9143682166683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260390,"Carnaíba",81,0,0,11,46,0,1,0,0,0,0,0,0,0,0,0,59.2225691827286,246.754640060079,0,5.21077588452921,0,0,0,0,0,0,0,74,41,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,76.3691904865808,282.485875706215,0,0,0,0,0,0,0,0,0,65,40,0,0,4,20,0,1,0,0,0,0,0,0,0,0,0,42.5170068027211,211.909302818394,0,10.2870075095155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260392,"Carnaubeira da Penha",18,0,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,8.41184387617766,8.3395880243516,56.6663968266818,24.092515258593,0,0,0,0,0,0,19,11,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,16.5590329524756,16.4068908941756,79.5798185580137,15.785319652723,0,0,0,0,0,0,11,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,32.9489291598023,32.6957658983162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260400,"Carpina",213,10,0,0,0,0,0,0,0,0,0,0,0,0,14.7651601281616,0,0,0,0,0,0,0,0,0,0,0,0,121,116,5,0,0,0,0,0,0,0,0,0,0,0,0,15.3346009936821,0,0,0,0,0,0,0,0,0,0,0,0,102,97,5,0,0,0,0,0,0,0,0,0,0,0,0,14.2364966828963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260410,"Caruaru",616,60,40,8,13,40,4,2,1,0,1,0,0,0,20.3695027804371,13.400110550912,2.54039223656132,4.06783903873834,12.3420601983986,1.19258095388588,0.588572857962655,0.290387871079401,0,0.283650123245979,0,0,0,412,322,34,23,5,7,17,2,1,0,0,1,0,0,0,24.2777373148823,16.2026600541028,3.35226244192205,4.62461351444201,11.0747742700421,1.2575689933789,0.620505215346335,0,0,0.597667899854767,0,0,0,373,294,26,17,3,6,23,2,1,1,0,0,0,0,0,16.8271719995858,10.8589423390162,1.80985647838126,3.56684263090312,13.4823820438119,1.13397970176334,0.559766241617501,0.552431249930946,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,1
260415,"Casinhas",10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.75584380489123,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4698275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260420,"Catende",5,0,1,3,2,1,0,0,0,0,0,0,0,0,0,2.83647709544745,7.93231094658911,5.21866193507985,2.57652272493043,0,0,0,0,0,0,0,0,8,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.80618939789816,5.46358520461127,5.39228902669183,5.32396315817495,0,0,0,0,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10.2474765588974,5.05586733404116,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
260430,"Cedro",17,0,3,0,0,1,0,0,0,0,0,0,0,0,0,27.8164116828929,0,0,9.12075884713608,0,0,0,0,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.3654729109275,0,0,0,0,0,0,0,0,0,0,0,11,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,37.4531835205993,0,0,18.2515057492243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260440,"Chã de Alegria",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260450,"Chã Grande",4,1,6,1,0,0,0,0,1,0,0,0,1,0,5.56049822064057,33.4765385259164,4.96598301633808,0,0,0,0,4.71098129740425,0,0,0,4.60871969766799,0,7,2,1,3,1,0,0,0,0,0,0,0,0,0,0,10.9075043630017,32.7797202797203,10.0180324584252,0,0,0,0,0,0,0,0,0,0,7,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,34.2036255843119,0,0,0,0,0,9.29368029739777,0,0,0,9.05469032959073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260460,"Condado",26,7,0,1,0,0,0,0,0,0,0,0,0,0,28.9495450785773,0,4.11827691293963,0,0,0,0,0,0,0,0,0,0,21,17,3,0,1,0,0,0,0,0,0,0,0,0,0,24.9148741798854,0,8.44309354947653,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,32.9516434632177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260470,"Correntes",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260480,"Cortês",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.90638836179633,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.8077774264938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260490,"Cumaru",12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11.5413468751803,0,0,0,7.25584095196633,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.6550116550117,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.4298777003086,0,0,0,14.3204926249463,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
260500,"Cupira",6,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4.38827453045463,8.55066267635742,0,0,4.21869726628417,0,0,0,0,0,0,0,8,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9.16674305619214,9.04977375565611,0,0,8.9031339031339,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.10372771474878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260510,"Custódia",19,7,3,1,0,1,11,0,0,0,0,0,0,0,20.8724692131079,8.85635000295212,2.95377344557672,0,2.90343185645433,31.0042560387835,0,0,0,0,0,0,0,19,8,2,1,1,0,0,7,0,0,0,0,0,0,0,11.905470563724,5.87924040214004,6.00528465049243,0,0,39.9885746929449,0,0,0,0,0,0,0,23,11,5,2,0,0,1,4,0,0,0,0,0,0,0,29.8721472099414,11.8588793359028,0,0,5.71428571428571,22.2543674196061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
260515,"Dormentes",66,1,7,0,4,0,0,0,1,0,0,0,0,0,6.14099729796119,42.5195893822511,0,23.3781414377557,0,0,0,5.48847420417124,0,0,0,0,0,48,40,0,4,0,3,0,0,0,1,0,0,0,0,0,0,47.07543839002,0,34.2583076396026,0,0,0,10.7123727905731,0,0,0,0,0,31,26,1,3,0,1,0,0,0,0,0,0,0,0,0,12.6742712294043,37.6600552347477,0,11.9717466778403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260520,"Escada",46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.47909302016004,1.47030714716304,0,0,0,26,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.01522689582391,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.88616947587162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260530,"Exu",40,7,1,1,4,0,4,2,0,0,0,0,0,0,22.4100396977846,3.216778717792,3.16095587305601,12.6678489992399,0,12.4277636239359,6.22587473540032,0,0,0,0,0,0,35,24,3,1,1,2,0,2,2,0,0,0,0,0,0,19.1168036704263,6.39386189258312,6.45786244752987,12.9474978960316,0,12.7177921912756,12.7502231289048,0,0,0,0,0,0,24,16,4,0,0,2,0,2,0,0,0,0,0,0,0,25.7350575821913,0,0,12.4000248000496,0,12.1506682867558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260540,"Feira Nova",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.64295663478503,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.60153624579933,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260545,"Fernando de Noronha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260550,"Ferreiros",6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.7260034904014,8.74890638670166,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7242112725984,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.5070028011205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260560,"Flores",12,0,6,2,2,2,0,0,0,0,0,0,0,0,0,26.0473192967224,9.02160674816185,9.02282775421817,9.02445627650934,0,0,0,0,0,0,0,0,10,5,0,2,1,1,1,0,0,0,0,0,0,0,0,0,17.2488141440276,9.1424392027793,9.1424392027793,9.1424392027793,0,0,0,0,0,0,0,0,14,7,0,4,1,1,1,0,0,0,0,0,0,0,0,0,34.965034965035,8.90392663164456,8.9063056644104,8.90947968638632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260570,"Floresta",27,0,3,0,1,2,1,6,1,0,0,0,0,0,0,10.6742572495997,0,3.37438839210393,6.67267207153104,3.2309133792123,19.1815856777494,3.16245533031846,0,0,0,0,0,22,14,0,1,0,1,1,0,5,0,0,0,0,0,0,0,7.28173013908105,0,6.84603272403642,6.77002234107373,0,32.3206205559147,0,0,0,0,0,0,19,13,0,2,0,0,1,1,1,1,0,0,0,0,0,0,13.9159476760367,0,0,6.57808183133798,6.38773554774832,6.32511068943707,6.2613486945088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260580,"Frei Miguelinho",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.73174015483002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.54096140826,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260590,"Gameleira",25,1,1,0,0,1,0,0,0,0,0,0,0,0,3.63781876386918,3.59414872587428,0,0,3.50840262428516,0,0,0,0,0,0,0,0,16,14,1,0,0,0,1,0,0,0,0,0,0,0,0,7.24480185466928,0,0,0,6.9439622248455,0,0,0,0,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.21240533717995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260600,"Garanhuns",92,18,0,1,1,5,1,6,1,0,1,0,0,0,13.8297708867956,0,0.772749752720079,0.767442038940009,3.8118762817434,0.741218414830298,4.41998718203717,0.732000117120019,0,0.723782778312573,0,0,0,63,42,10,0,1,1,4,1,4,0,0,0,0,0,0,16.1002076926792,0,1.63998950406717,1.6286910210264,6.47196828735539,1.57138816430435,6.24580360070578,0,0,0,0,0,0,63,50,8,0,0,0,1,0,2,1,0,1,0,0,0,11.757271137369,0,0,0,1.4416700305634,0,2.78924467254268,1.38586692905747,0,1.37044498348614,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
260610,"Glória do Goitá",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260620,"Goiana",50,5,2,3,0,0,1,2,0,0,0,0,0,0,6.74017955838344,2.68730517037515,3.9659457458622,0,0,1.28335108635669,2.55636791246996,0,0,0,0,0,0,30,25,3,1,1,0,0,0,0,0,0,0,0,0,0,8.21557673348669,2.73015179643988,2.72895972055452,0,0,0,0,0,0,0,0,0,0,33,25,2,1,2,0,0,1,2,0,0,0,0,0,0,5.30982849253969,2.64578262249974,5.12820512820513,0,0,2.48028176000794,4.93412937287216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260630,"Granito",9,4,4,0,0,0,1,1,0,1,0,0,0,0,58.1226387678001,57.4795229199598,0,0,0,13.9392249790912,13.8350857775318,0,13.6351240796291,0,0,0,0,9,4,1,3,0,0,0,0,0,0,1,0,0,0,0,29.0782204129107,86.1821315713875,0,0,0,0,0,0,26.8456375838926,0,0,0,0,11,5,3,1,0,0,0,1,1,0,0,0,0,0,0,87.1333139703747,28.7521564117309,0,0,0,28.2246683601468,28.0583613916947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260640,"Gravatá",93,40,7,2,0,1,1,1,0,0,0,0,0,0,53.6567044052154,9.30479861757278,2.61581521881294,0,1.28460402081059,1.24666517066846,1.23649133219576,0,0,0,0,0,0,81,52,24,3,2,0,0,0,0,0,0,0,0,0,0,66.5908271135651,8.25264084507042,5.41946672447431,0,0,0,0,0,0,0,0,0,0,64,41,16,4,0,0,1,1,1,0,0,0,0,0,0,41.5508868517412,10.2885950923401,0,0,2.48280656454056,2.40743415667582,2.38703363330389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260650,"Iati",19,6,4,1,2,1,0,0,0,0,0,0,0,0,32.7797202797203,21.7983651226158,5.44662309368192,10.8624809906583,5.41653125338533,0,0,0,0,0,0,0,0,13,8,4,1,0,0,0,0,0,0,0,0,0,0,0,42.7396089325783,10.6371662589086,0,0,0,0,0,0,0,0,0,0,0,20,11,2,3,1,2,1,0,0,0,0,0,0,0,0,22.3588596981554,33.5232986925914,10.8932461873638,21.7391304347826,10.8330625067707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260660,"Ibimirim",43,1,0,0,0,0,7,26,2,0,0,0,0,0,3.49589232651634,0,0,0,0,24.8747379268683,91.7819824908218,7.01213098660683,0,0,0,0,0,40,23,0,0,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,0,28.6000286000286,78.0529340807493,14.0835152454053,0,0,0,0,0,39,20,1,0,0,0,0,3,15,0,0,0,0,0,0,6.89655172413793,0,0,0,0,21.1939244083363,105.374077976818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260670,"Ibirajuba",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260680,"Igarassu",55,3,8,5,2,0,0,2,0,0,1,0,1,2,3.0425654912222,7.9847491291633,4.90095176483273,1.93167659870384,0,0,1.81654692594846,0,0,0.87538079064393,0,0.854562079662277,1.68961730168117,40,31,0,2,2,2,0,0,1,0,0,1,0,0,1,0,4.09676560355599,4.05547895206424,3.99616368286445,0,0,1.88704168475082,0,0,1.82475092149922,0,0,1.76581730854126,39,24,3,6,3,0,0,0,1,0,0,0,0,1,1,5.93636219724553,11.6795141322121,5.69205957689024,0,0,0,1.75112947851364,0,0,0,0,1.63969370521587,1.61972173180648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260690,"Iguaracy",20,4,0,1,0,1,0,0,0,0,0,0,1,0,32.4622626197046,0,8.48968503268529,0,8.45737483085251,0,0,0,0,0,0,8.17795224075891,0,19,14,3,0,1,0,1,0,0,0,0,0,0,0,0,47.8392600861107,0,16.9061707523246,0,16.857720836143,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,16.5261940175178,0,0,0,0,0,0,0,0,0,0,16.4853280580284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260700,"Inajá",3,4,0,0,1,0,1,1,0,0,0,0,0,0,27.3878808627182,0,0,5.12111435448354,0,4.81116189559779,4.71564651513723,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,40.8385515927035,0,0,0,0,0,9.35103796521414,0,0,0,0,0,0,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,13.7760022041604,0,0,10.257462303826,0,9.68804495252858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260710,"Ingazeira",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260720,"Ipojuca",41,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1.32432790358893,2.48025100140134,0,1.19243519114736,1.14743376438595,1.12740842625058,0,0,0,0,0,0,19,16,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.69905533063428,2.50689395838556,0,0,0,2.27588247342907,0,0,0,0,0,0,28,25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.45416840503595,0,2.35982631678308,2.27334727652996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260730,"Ipubi",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.38914119162204,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.70016750418761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260740,"Itacuruba",2,1,0,0,1,0,0,4,0,0,0,0,0,0,23.2720502676286,0,0,22.6090888537192,0,0,85.5981168414295,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3,0,0,0,0,0,0,49.2610837438424,0,0,0,0,0,130.718954248366,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44.3066016836509,0,0,42.0521446593776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260750,"Itaíba",4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11.2208258527828,3.76548555936288,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5340917652377,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,14.8555299710317,7.4811101967532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260760,"Ilha de Itamaracá",13,10,1,0,0,0,0,0,0,0,0,0,0,0,54.3124049532913,5.35991852923836,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,81.3090761256225,0,0,0,0,0,0,0,0,0,0,0,0,13,10,2,1,0,0,0,0,0,0,0,0,0,0,0,23.3290563396711,11.4863312657937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260765,"Itambé",21,0,3,1,1,0,0,0,1,0,0,0,0,0,0,8.30426839395449,2.82501836261936,2.82246683601468,0,0,0,2.75103163686382,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.54938956714761,0,0,0,0,0,0,0,0,0,0,0,19,14,0,2,1,1,0,0,0,1,0,0,0,0,0,0,11.0460620788689,5.58222619180529,5.57506829458661,0,0,0,5.42358173337672,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
260770,"Itapetim",17,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,7.2737852778586,0,28.6985220261157,7.21032518566587,0,0,0,0,0,11,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0486564996369,0,0,0,0,0,0,12,8,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,14.3636885952313,0,28.3567276336311,14.2470437384243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
